STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,EXRATE,STATISTICAL_MEASURES,TRANSFORMATION,DERIVATION_TYPE,OVERLAP,IFS_FLAG,STATUS
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2003,3.077475118478015,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2004,2.925119449515862,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2005,2.434390036231884,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2006,2.175326666666666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2007,1.947058333333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2008,1.833766666666667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2009,1.999428173144258,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2010,1.759226710587178,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2011,1.672828755256592,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2012,1.953068611124869,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2013,2.156089151263111,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2014,2.352951962766688,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2015,3.326904382768792,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2016,3.491313421572705,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2017,3.19138944630048,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2018,3.653825361457552,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2019,3.944471097250702,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2020,5.155178787512808,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2021,5.39440078962503,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2022,5.163970291021112,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2023,4.99437976287199,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2024,5.388934905709595,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRA,XDC_USD,PA_RT,A,2025,5.58728623856661,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1950,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1951,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1952,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1953,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1954,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1955,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1956,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1957,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1958,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1959,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1960,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1961,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1962,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1963,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1964,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1965,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1966,1.71429000071429,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1967,1.738099167261908,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1968,2.000000001,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1969,2.000000001,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1970,2.000000001,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1971,1.974876151968773,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1972,1.921280710357255,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1973,1.959220537436676,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1974,2.053230910788784,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1975,2.0188665976,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1976,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1977,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1978,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1979,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1980,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1981,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1982,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1983,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1984,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1985,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1986,2,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1987,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1988,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1989,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1990,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1991,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1992,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1993,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1994,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1995,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1996,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1997,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1998,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,1999,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2000,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2001,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2002,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2003,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2004,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2005,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2006,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2007,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2008,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2009,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2010,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2011,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2012,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2013,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2014,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2015,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2016,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2017,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2018,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2019,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2020,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2021,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2022,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2023,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2024,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRB,XDC_USD,PA_RT,A,2025,2,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1950,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1951,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1952,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1953,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1954,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1955,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1956,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1957,3.06122000206122,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1958,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1959,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1960,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1961,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1962,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1963,3.06122000206122,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1964,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1965,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1966,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1967,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1968,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1969,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1970,3.06122000206122,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1971,3.05226042980931,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1972,2.81955586834381,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1973,2.458579654945318,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1974,2.436866665833333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1975,2.371299999083333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1976,2.470841665916666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1977,2.43939999925,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1978,2.274024999166667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1979,2.1745583325,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1980,2.141208332583333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1981,2.112691666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1982,2.140024999166667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1983,2.113049999,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1984,2.133083333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1985,2.200149999666667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1986,2.1774166665,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1987,2.105983333333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1988,2.012425,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1989,1.950258333333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1990,1.812533333333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1991,1.72755,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1992,1.628966666666666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1993,1.615790833333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1994,1.527444166666666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1995,1.417375,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1996,1.410040833333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1997,1.484805833333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1998,1.673601666666666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,1999,1.694956666666666,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2000,1.723963333333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2001,1.7917225,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2002,1.790588333333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2003,1.742183333333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2004,1.690228333333333,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2005,1.6643975,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2006,1.588933333333334,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2007,1.507101666666667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2008,1.417166666666667,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2009,1.454569273323295,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2010,1.363509473684211,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2011,1.257913020146921,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2012,1.249567016499582,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2013,1.251165669760594,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2014,1.267040123081396,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2015,1.374910844598871,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2016,1.381346876882863,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2017,1.380891164052807,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2018,1.348918565425372,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2019,1.364218514054746,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2020,1.379703429713991,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2021,1.343806962973387,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2022,1.378956396522158,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2023,1.343079601149338,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2024,1.33603327650724,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BRN,XDC_USD,PA_RT,A,2025,1.307595108858004,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1950,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1951,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1952,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1953,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1954,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1955,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1956,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1957,4.7619000037619,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1958,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1959,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1960,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1961,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1962,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1963,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1964,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1965,4.7619000037619,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1966,6.359125005359125,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1967,7.5000000065,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1968,7.5000000065,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1969,7.5000000065,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1970,7.5000000065,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1971,7.491935230968242,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1972,7.594468373949362,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1973,7.742038562149682,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1974,8.101603227218298,0,,,,,,R,OL,true,T
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1975,8.375891945653858,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1976,8.960412728123922,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1977,8.738576171314575,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1978,8.192840348403928,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1979,8.125790946356892,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1980,7.862944701137982,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1981,8.658522817093168,0,,,,,,R,OL,true,
dataflow,IMF.STA:ER(4.0.1),R,BTN,XDC_USD,PA_RT,A,1982,9.45513193348639,0,,,,,,R,OL,true,
