country,country_name,iso3,year,quarter,time,period,t,realGDPsa_usd_pa_empl,y,y_us
FIN,Finland,FIN,2009,3,2009.5,2009-Q3,2009q3,0.0258382053138933,-0.016002536413917134,-3.639898519862544
FIN,Finland,FIN,2009,4,2009.75,2009-Q4,2009q4,0.0256837538351874,-0.038585772921590156,-3.623310860538972
FIN,Finland,FIN,2010,1,2010.0,2010-Q1,2010q1,0.0258691058401188,-0.03588021960795418,-3.618825627356154
FIN,Finland,FIN,2010,2,2010.25,2010-Q2,2010q2,0.0265852522192454,-0.014112064210077602,-3.613286580584275
FIN,Finland,FIN,2010,3,2010.5,2010-Q3,2010q3,0.0263475691057265,-0.029756548279914252,-3.6066227140226434
FIN,Finland,FIN,2010,4,2010.75,2010-Q4,2010q4,0.0268940464831588,-0.014255081061850028,-3.601595256136121
FIN,Finland,FIN,2011,1,2011.0,2011-Q1,2011q1,0.0269329463314115,-0.010042149070359496,-3.6043628220393074
FIN,Finland,FIN,2011,2,2011.25,2011-Q2,2011q2,0.0267249569262841,-0.023828426700500227,-3.5983290071104945
FIN,Finland,FIN,2011,3,2011.5,2011-Q3,2011q3,0.0267482989601427,-0.01986468929948293,-3.601419708637625
FIN,Finland,FIN,2011,4,2011.75,2011-Q4,2011q4,0.0266767717703172,-0.026856059232716945,-3.5971060041369074
FIN,Finland,FIN,2012,1,2012.0,2012-Q1,2012q1,0.0264871978079415,-0.035852653293277914,-3.5952411110149645
FIN,Finland,FIN,2012,2,2012.25,2012-Q2,2012q2,0.0262541559899724,-0.046421721607701194,-3.5935092574411143
FIN,Finland,FIN,2012,3,2012.5,2012-Q3,2012q3,0.0260893056560315,-0.05126477011310637,-3.594965023488431
FIN,Finland,FIN,2012,4,2012.75,2012-Q4,2012q4,0.0262094017399724,-0.04129592969326046,-3.6003411578541926
FIN,Finland,FIN,2013,1,2013.0,2013-Q1,2013q1,0.0261144886608499,-0.05674896474414526,-3.5885160328267065
FIN,Finland,FIN,2013,2,2013.25,2013-Q2,2013q2,0.0261935341974524,-0.052159285607021655,-3.590083399421607
FIN,Finland,FIN,2013,3,2013.5,2013-Q3,2013q3,0.0264247665676158,-0.04805980582913749,-3.5853937752061684
FIN,Finland,FIN,2013,4,2013.75,2013-Q4,2013q4,0.0263968232589291,-0.05732731546414849,-3.5771842917072565
FIN,Finland,FIN,2014,1,2014.0,2014-Q1,2014q1,0.0261991251779983,-0.055969917113291245,-3.586059341811995
FIN,Finland,FIN,2014,2,2014.25,2014-Q2,2014q2,0.0261824011870422,-0.06477405965987071,-3.57789374467197
FIN,Finland,FIN,2014,3,2014.5,2014-Q3,2014q3,0.0263235465291917,-0.06659076615464254,-3.5707006688980423
FIN,Finland,FIN,2014,4,2014.75,2014-Q4,2014q4,0.0263209767172961,-0.06519403638182952,-3.572195027511964
FIN,Finland,FIN,2015,1,2015.0,2015-Q1,2015q1,0.0261472101262828,-0.0776004835643378,-3.566412297929807
FIN,Finland,FIN,2015,2,2015.25,2015-Q2,2015q2,0.0266489180699796,-0.060507733433354804,-3.564498993510398
FIN,Finland,FIN,2015,3,2015.5,2015-Q3,2015q3,0.026492980794742,-0.06831474074391153,-3.562560716001918
FIN,Finland,FIN,2015,4,2015.75,2015-Q4,2015q4,0.0266853052057384,-0.05800598583674699,-3.565636246072877
FIN,Finland,FIN,2016,1,2016.0,2016-Q1,2016q1,0.026927727823547,-0.04726885424644367,-3.5673298949011962
FIN,Finland,FIN,2016,2,2016.25,2016-Q2,2016q2,0.0269113508662528,-0.049419789136314396,-3.5657873269521367
FIN,Finland,FIN,2016,3,2016.5,2016-Q3,2016q3,0.0270877405654834,-0.04565000882781556,-3.5630240222797473
FIN,Finland,FIN,2016,4,2016.75,2016-Q4,2016q4,0.0272773928055875,-0.04179425231213818,-3.559902769904685
FIN,Finland,FIN,2017,1,2017.0,2017-Q1,2017q1,0.0274836140129054,-0.03668110848346995,-3.557484197493898
FIN,Finland,FIN,2017,2,2017.25,2017-Q2,2017q2,0.0277602568304778,-0.02752581068927551,-3.556624080878691
FIN,Finland,FIN,2017,3,2017.5,2017-Q3,2017q3,0.0277734692793209,-0.030887786176195142,-3.5527862702545336
FIN,Finland,FIN,2017,4,2017.75,2017-Q4,2017q4,0.0276355778098514,-0.04667846281529853,-3.541972822475212
FIN,Finland,FIN,2018,1,2018.0,2018-Q1,2018q1,0.0275396565634869,-0.05139215695350785,-3.5407360992675003
FIN,Finland,FIN,2018,2,2018.25,2018-Q2,2018q2,0.0272544134507282,-0.06250270467820451,-3.5400371048144135
FIN,Finland,FIN,2018,3,2018.5,2018-Q3,2018q3,0.0271607606106231,-0.07068976282925155,-3.535292209045125
FIN,Finland,FIN,2018,4,2018.75,2018-Q4,2018q4,0.0270755249781386,-0.07078939851261445,-3.5383356979961684
FIN,Finland,FIN,2019,1,2019.0,2019-Q1,2019q1,0.0272400491726126,-0.06969848399748635,-3.5333685085429787
FIN,Finland,FIN,2019,2,2019.25,2019-Q2,2019q2,0.0274768690018241,-0.06774330779782112,-3.526667447664165
FIN,Finland,FIN,2019,3,2019.5,2019-Q3,2019q3,0.0273553471714849,-0.07860291303596334,-3.520240347175335
FIN,Finland,FIN,2019,4,2019.75,2019-Q4,2019q4,0.0273153014821003,-0.08229331508851034,-3.5180149248708936
FIN,Finland,FIN,2020,1,2020.0,2020-Q1,2020q1,0.0271706482917301,-0.08054650508661432,-3.525071490170335
FIN,Finland,FIN,2020,2,2020.25,2020-Q2,2020q2,0.0264397662915985,-0.1605453737213196,-3.4723407295146393
FIN,Finland,FIN,2020,3,2020.5,2020-Q3,2020q3,0.0272188700603038,-0.14662865914513734,-3.4572161348528248
FIN,Finland,FIN,2020,4,2020.75,2020-Q4,2020q4,0.027388214604435,-0.12679502638761964,-3.4708474556560525
FIN,Finland,FIN,2021,1,2021.0,2021-Q1,2021q1,0.0270854006036764,-0.14960598480749132,-3.4591544345639957
FIN,Finland,FIN,2021,2,2021.25,2021-Q2,2021q2,0.0272959271674332,-0.1495807411318113,-3.451437034795159
FIN,Finland,FIN,2021,3,2021.5,2021-Q3,2021q3,0.0274402628528367,-0.1411154676342825,-3.454628429351039
FIN,Finland,FIN,2021,4,2021.75,2021-Q4,2021q4,0.0273485722673883,-0.14810154925998065,-3.450989404506029
FIN,Finland,FIN,2022,1,2022.0,2022-Q1,2022q1,0.0269405809644311,-0.1468417358347618,-3.4672798072740325
FIN,Finland,FIN,2022,2,2022.25,2022-Q2,2022q2,0.0269411220850236,-0.14399238503126366,-3.470109072573105
FIN,Finland,FIN,2022,3,2022.5,2022-Q3,2022q3,0.026835307366974,-0.15230479984112444,-3.465732019619404
FIN,Finland,FIN,2022,4,2022.75,2022-Q4,2022q4,0.0265056856158705,-0.17029032075985562,-3.460105696700712
FIN,Finland,FIN,2023,1,2023.0,2023-Q1,2023q1,0.0265209736283228,-0.16795497818641048,-3.4618644231684557
FIN,Finland,FIN,2023,2,2023.25,2023-Q2,2023q2,0.026523783483894,-0.16989875760439999,-3.4598147009305986
FIN,Finland,FIN,2023,3,2023.5,2023-Q3,2023q3,0.0262700115813215,-0.1878672597598361,-3.451459974667641
FIN,Finland,FIN,2023,4,2023.75,2023-Q4,2023q4,0.0262172441647205,-0.19843986741330477,-3.442898043077472
FIN,Finland,FIN,2024,1,2024.0,2024-Q1,2024q1,0.026481868493583,-0.1930477255801768,-3.4382472623760774
FIN,Finland,FIN,2024,2,2024.25,2024-Q2,2024q2,0.0267166445786361,-0.19136631073914145,-3.4311022046068733
FIN,Finland,FIN,2024,3,2024.5,2024-Q3,2024q3,0.0268452922568356,-0.19279197495884892,-3.424872833382328
FIN,Finland,FIN,2024,4,2024.75,2024-Q4,2024q4,0.0269761226064121,-0.1936567371742539,-3.4191464149805246
FIN,Finland,FIN,2025,1,2025.0,2025-Q1,2025q1,0.0269266463064425,-0.18187022132945563,-3.43276869232189
FIN,Finland,FIN,2025,2,2025.25,2025-Q2,2025q2,0.0268669843641666,-0.19269203853482386,-3.4241650547037747
FIN,Finland,FIN,2025,3,2025.5,2025-Q3,2025q3,0.0268296206994757,-0.20490305276928122,-3.413345699054691
FIN,Finland,FIN,2025,4,2025.75,2025-Q4,2025q4,0.0269107552936146,-0.20187239978258154,-3.41335684745906
FRA,France,FRA,1983,1,1983.0,1983-Q1,1983q1,0.017839081485603,0.06460460168705318,-4.090968241075804
FRA,France,FRA,1983,2,1983.25,1983-Q2,1983q2,0.017853987114469,0.05031305740698322,-4.075841485348969
FRA,France,FRA,1983,3,1983.5,1983-Q3,1983q3,0.0178861402817986,0.04988427118818883,-4.073613423170832
FRA,France,FRA,1983,4,1983.75,1983-Q4,1983q4,0.0179951536751756,0.04453295797925172,-4.062185755584914
FRA,France,FRA,1984,1,1984.0,1984-Q1,1984q1,0.018087048822081,0.04068854044192438,-4.053247671961067
FRA,France,FRA,1984,2,1984.25,1984-Q2,1984q2,0.0181783875077434,0.04131672741113768,-4.048838617521367
FRA,France,FRA,1984,3,1984.5,1984-Q3,1984q3,0.0182976716528048,0.04190128620855571,-4.0428827455251755
FRA,France,FRA,1984,4,1984.75,1984-Q4,1984q4,0.0182762849506342,0.038028639950542065,-4.040179603832398
FRA,France,FRA,1985,1,1985.0,1985-Q1,1985q1,0.0183595478988606,0.03860920281620528,-4.036214721154245
FRA,France,FRA,1985,2,1985.25,1985-Q2,1985q2,0.0185156118982618,0.04045439604668433,-4.029595412423938
FRA,France,FRA,1985,3,1985.5,1985-Q3,1985q3,0.018619523038444,0.034921111503259716,-4.018465734515365
FRA,France,FRA,1985,4,1985.75,1985-Q4,1985q4,0.0187046525054908,0.039484140539292056,-4.018467129520681
FRA,France,FRA,1986,1,1986.0,1986-Q1,1986q1,0.0185901781048412,0.030214142111531395,-4.01533603872621
FRA,France,FRA,1986,2,1986.25,1986-Q2,1986q2,0.0187923787851892,0.041330182757864264,-4.015634057860842
FRA,France,FRA,1986,3,1986.5,1986-Q3,1986q3,0.0188862515900126,0.043804125204152555,-4.01312517592548
FRA,France,FRA,1986,4,1986.75,1986-Q4,1986q4,0.0188962326456053,0.043764721071891444,-4.012557428777835
FRA,France,FRA,1987,1,1987.0,1987-Q1,1987q1,0.0190489206556993,0.05036119565148889,-4.011106033159544
FRA,France,FRA,1987,2,1987.25,1987-Q2,1987q2,0.0193219730359754,0.06248197218054363,-4.008994303577321
FRA,France,FRA,1987,3,1987.5,1987-Q3,1987q3,0.0194376396802184,0.06655949513650539,-4.007103398084449
FRA,France,FRA,1987,4,1987.75,1987-Q4,1987q4,0.0197075624089328,0.06940362702121483,-3.996156465295927
FRA,France,FRA,1988,1,1988.0,1988-Q1,1988q1,0.0199110468637494,0.07872022229044262,-3.9952008047821894
FRA,France,FRA,1988,2,1988.25,1988-Q2,1988q2,0.0200648468344571,0.07793913684689047,-3.9867250456076553
FRA,France,FRA,1988,3,1988.5,1988-Q3,1988q3,0.0203008932070926,0.08984303052670972,-3.986933424079703
FRA,France,FRA,1988,4,1988.75,1988-Q4,1988q4,0.0204543539569562,0.0902169892176059,-3.9797765009418815
FRA,France,FRA,1989,1,1989.0,1989-Q1,1989q1,0.0205435621347452,0.09137817840367157,-3.9765858436399935
FRA,France,FRA,1989,2,1989.25,1989-Q2,1989q2,0.0207473436132855,0.09665366640805484,-3.971990725545413
FRA,France,FRA,1989,3,1989.5,1989-Q3,1989q3,0.0209652872913503,0.10335226892860883,-3.968239464002454
FRA,France,FRA,1989,4,1989.75,1989-Q4,1989q4,0.0212404398703573,0.11658454716500133,-3.9684329204606597
FRA,France,FRA,1990,1,1990.0,1990-Q1,1990q1,0.0212028339316207,0.11888826062141478,-3.9725086908395837
FRA,France,FRA,1990,2,1990.25,1990-Q2,1990q2,0.0212936558002329,0.11490375825611565,-3.964249858643245
FRA,France,FRA,1990,3,1990.5,1990-Q3,1990q3,0.0214238521177947,0.11816732875455616,-3.961417721453844
FRA,France,FRA,1990,4,1990.75,1990-Q4,1990q4,0.0214191392850699,0.12373979233201116,-3.9672101898717407
FRA,France,FRA,1991,1,1991.0,1991-Q1,1991q1,0.0213052729600655,0.11716865751574135,-3.9659693376090432
FRA,France,FRA,1991,2,1991.25,1991-Q2,1991q2,0.021371046119486,0.11295778545479074,-3.9586760435905863
FRA,France,FRA,1991,3,1991.5,1991-Q3,1991q3,0.0214587314821296,0.11188080654682331,-3.953504460878292
FRA,France,FRA,1991,4,1991.75,1991-Q4,1991q4,0.0215765877084274,0.11391848974119645,-3.950064944267845
FRA,France,FRA,1992,1,1992.0,1992-Q1,1992q1,0.0218244456321818,0.11500942658613633,-3.939734004752525
FRA,France,FRA,1992,2,1992.25,1992-Q2,1992q2,0.0218476205409702,0.10929993019442552,-3.9329631932917333
FRA,France,FRA,1992,3,1992.5,1992-Q3,1992q3,0.0218296830067554,0.10185240730058753,-3.92633703681781
FRA,France,FRA,1992,4,1992.75,1992-Q4,1992q4,0.0218479240124406,0.09344606375906839,-3.917095436585709
FRA,France,FRA,1993,1,1993.0,1993-Q1,1993q1,0.0218303276891037,0.09404125857331858,-3.9184963561532795
FRA,France,FRA,1993,2,1993.25,1993-Q2,1993q2,0.0218372061767578,0.09399246262567607,-3.9181325212234897
FRA,France,FRA,1993,3,1993.5,1993-Q3,1993q3,0.0218689729149579,0.09628247438640569,-3.9189688829761833
FRA,France,FRA,1993,4,1993.75,1993-Q4,1993q4,0.0219315578734609,0.09120331943048354,-3.9110320000444263
FRA,France,FRA,1994,1,1994.0,1994-Q1,1994q1,0.0223188785216584,0.10474640630134235,-3.907068794478126
FRA,France,FRA,1994,2,1994.25,1994-Q2,1994q2,0.0225483402829256,0.10661554162753584,-3.898709359013817
FRA,France,FRA,1994,3,1994.5,1994-Q3,1994q3,0.0227471290829837,0.11647065710655635,-3.8997869928094486
FRA,France,FRA,1994,4,1994.75,1994-Q4,1994q4,0.0229472677498008,0.12403803462380658,-3.898594436482938
FRA,France,FRA,1995,1,1995.0,1995-Q1,1995q1,0.0227465286955661,0.11322156802340144,-3.896564298061107
FRA,France,FRA,1995,2,1995.25,1995-Q2,1995q2,0.0228887917318344,0.11581232096571537,-3.892920253229181
FRA,France,FRA,1995,3,1995.5,1995-Q3,1995q3,0.0229045088629844,0.11011857160196126,-3.8865400658247964
FRA,France,FRA,1995,4,1995.75,1995-Q4,1995q4,0.0228619262513928,0.10337377856038943,-3.881656139760222
FRA,France,FRA,1996,1,1996.0,1996-Q1,1996q1,0.0229855707518187,0.10376422746588032,-3.8766528460072065
FRA,France,FRA,1996,2,1996.25,1996-Q2,1996q2,0.023006148667183,0.09491121323093576,-3.866904978655335
FRA,France,FRA,1996,3,1996.5,1996-Q3,1996q3,0.0230596252350028,0.09514818533798408,-3.864820201345753
FRA,France,FRA,1996,4,1996.75,1996-Q4,1996q4,0.0230974539895389,0.09102165096408532,-3.859054535395882
FRA,France,FRA,1997,1,1997.0,1997-Q1,1997q1,0.0233986394086094,0.10302711689867339,-3.858104520138859
FRA,France,FRA,1997,2,1997.25,1997-Q2,1997q2,0.0236007036828601,0.1011560593669456,-3.8476348096916952
FRA,France,FRA,1997,3,1997.5,1997-Q3,1997q3,0.0237880252459099,0.1022626803477431,-3.8408356461984763
FRA,France,FRA,1997,4,1997.75,1997-Q4,1997q4,0.0239651297902263,0.10543034291169029,-3.8365857734727253
FRA,France,FRA,1998,1,1998.0,1998-Q1,1998q1,0.0240397931989225,0.09950284185231961,-3.8275476135787225
FRA,France,FRA,1998,2,1998.25,1998-Q2,1998q2,0.0241571695116224,0.09795058280538571,-3.8211246515601
FRA,France,FRA,1998,3,1998.5,1998-Q3,1998q3,0.0242312245966803,0.09218065821736143,-3.8122938631331165
FRA,France,FRA,1998,4,1998.75,1998-Q4,1998q4,0.0243420327041549,0.08589717216055526,-3.8014478541633805
FRA,France,FRA,1999,1,1999.0,1999-Q1,1999q1,0.0243861745127337,0.0826158228346423,-3.7963547484370403
FRA,France,FRA,1999,2,1999.25,1999-Q2,1999q2,0.0244868588327327,0.08025337115054709,-3.7898720506562644
FRA,France,FRA,1999,3,1999.5,1999-Q3,1999q3,0.0248030014233413,0.08396490162888481,-3.7807555096283063
FRA,France,FRA,1999,4,1999.75,1999-Q4,1999q4,0.0251117087684118,0.08484300896056585,-3.76926406577789
FRA,France,FRA,2000,1,2000.0,2000-Q1,2000q1,0.024797774852719,0.08493050295226601,-3.781931856469562
FRA,France,FRA,2000,2,2000.25,2000-Q2,2000q2,0.0250390572034612,0.07913932790034117,-3.766457712978382
FRA,France,FRA,2000,3,2000.5,2000-Q3,2000q3,0.0252057354210857,0.0839482789821977,-3.764631993268185
FRA,France,FRA,2000,4,2000.75,2000-Q4,2000q4,0.0253266800216091,0.08773838534821321,-3.763635277931574
FRA,France,FRA,2001,1,2001.0,2001-Q1,2001q1,0.0249234517125327,0.07610897585358867,-3.768055058769466
FRA,France,FRA,2001,2,2001.25,2001-Q2,2001q2,0.0249187316851718,0.06566118233201657,-3.7577966641487146
FRA,France,FRA,2001,3,2001.5,2001-Q3,2001q3,0.0250564072533085,0.0729889725345716,-3.7596146781164084
FRA,France,FRA,2001,4,2001.75,2001-Q4,2001q4,0.0249232749959673,0.06183311226895194,-3.753786285582818
FRA,France,FRA,2002,1,2002.0,2002-Q1,2002q1,0.0248489796865261,0.04841039530948699,-3.7433489814842353
FRA,France,FRA,2002,2,2002.25,2002-Q2,2002q2,0.0249999422871874,0.050536956191384874,-3.73941871882049
FRA,France,FRA,2002,3,2002.5,2002-Q3,2002q3,0.0251176754779005,0.054590944841928835,-3.738774423213636
FRA,France,FRA,2002,4,2002.75,2002-Q4,2002q4,0.0251031409672417,0.052136827680649755,-3.7368991302170524
FRA,France,FRA,2003,1,2003.0,2003-Q1,2003q1,0.0243689880986061,0.02240942686443992,-3.736853361492301
FRA,France,FRA,2003,2,2003.25,2003-Q2,2003q2,0.0242272379786569,0.009206728382497253,-3.72948447083496
FRA,France,FRA,2003,3,2003.5,2003-Q3,2003q3,0.0244411190540283,0.0007253674482523564,-3.7122137253671927
FRA,France,FRA,2003,4,2003.75,2003-Q4,2003q4,0.0246614538531302,0.0037516502852659173,-3.7062654773432384
FRA,France,FRA,2004,1,2004.0,2004-Q1,2004q1,0.024875180785731,0.00823455481045432,-3.7021192830062644
FRA,France,FRA,2004,2,2004.25,2004-Q2,2004q2,0.0248664978182157,0.0028189662609539035,-3.697052816876722
FRA,France,FRA,2004,3,2004.5,2004-Q3,2004q3,0.024864440060741,-0.0018217535780498118,-3.692494852664845
FRA,France,FRA,2004,4,2004.75,2004-Q4,2004q4,0.0251282562999559,0.0020716529345086165,-3.685833969956932
FRA,France,FRA,2005,1,2005.0,2005-Q1,2005q1,0.025156220129879,-0.005053498841499859,-3.6775965929061973
FRA,France,FRA,2005,2,2005.25,2005-Q2,2005q2,0.0250990213644886,-0.004707514814702662,-3.6802189082524106
FRA,France,FRA,2005,3,2005.5,2005-Q3,2005q3,0.0253365643208644,0.0028472023298702354,-3.678353898844701
FRA,France,FRA,2005,4,2005.75,2005-Q4,2005q4,0.0255575012816052,0.008046158630406364,-3.6748705718175594
FRA,France,FRA,2006,1,2006.0,2006-Q1,2006q1,0.0257424118059728,0.0072445770872233695,-3.666859959535092
FRA,France,FRA,2006,2,2006.25,2006-Q2,2006q2,0.0259730786427072,0.01821831423057052,-3.668913028445211
FRA,France,FRA,2006,3,2006.5,2006-Q3,2006q3,0.0258360929619409,0.015426727415513763,-3.671409540078576
FRA,France,FRA,2006,4,2006.75,2006-Q4,2006q4,0.025873268782478,0.015000236280264811,-3.669545172872611
FRA,France,FRA,2007,1,2007.0,2007-Q1,2007q1,0.0261102104527759,0.02410542499611079,-3.66953426106316
FRA,France,FRA,2007,2,2007.25,2007-Q2,2007q2,0.0261100814594041,0.01684493190251768,-3.662278708323865
FRA,France,FRA,2007,3,2007.5,2007-Q3,2007q3,0.0260470914948617,0.009436145910015625,-3.6572853137952315
FRA,France,FRA,2007,4,2007.75,2007-Q4,2007q4,0.0259118069850973,0.00015766986441034803,-3.6532142158668974
FRA,France,FRA,2008,1,2008.0,2008-Q1,2008q1,0.0260659341906465,0.00921709980060248,-3.6563431203974743
FRA,France,FRA,2008,2,2008.25,2008-Q2,2008q2,0.0258350968940794,-0.006963726830271799,-3.6490576399231607
FRA,France,FRA,2008,3,2008.5,2008-Q3,2008q3,0.0257712843291024,-0.008837661191906765,-3.6496567562187323
FRA,France,FRA,2008,4,2008.75,2008-Q4,2008q4,0.0254096419478261,-0.008320826677083115,-3.664305746066904
FRA,France,FRA,2009,1,2009.0,2009-Q1,2009q1,0.0251326409983978,-0.02691168285877632,-3.6566761566398176
FRA,France,FRA,2009,2,2009.25,2009-Q2,2009q2,0.0252095898316924,-0.03039369521117319,-3.6501371127672626
FRA,France,FRA,2009,3,2009.5,2009-Q3,2009q3,0.0253435417617263,-0.03533282439100205,-3.639898519862544
FRA,France,FRA,2009,4,2009.75,2009-Q4,2009q4,0.0255790409005124,-0.0426711171114027,-3.623310860538972
FRA,France,FRA,2010,1,2010.0,2010-Q1,2010q1,0.0255589769743064,-0.0479410473970554,-3.618825627356154
FRA,France,FRA,2010,2,2010.25,2010-Q2,2010q2,0.0256350776058557,-0.0505070658269835,-3.613286580584275
FRA,France,FRA,2010,3,2010.5,2010-Q3,2010q3,0.0257636005629282,-0.052169900085135,-3.6066227140226434
FRA,France,FRA,2010,4,2010.75,2010-Q4,2010q4,0.025947198070979,-0.05009639320713699,-3.601595256136121
FRA,France,FRA,2011,1,2011.0,2011-Q1,2011q1,0.0263191936291955,-0.03309398814366249,-3.6043628220393074
FRA,France,FRA,2011,2,2011.25,2011-Q2,2011q2,0.0262462057588452,-0.04190483580146953,-3.5983290071104945
FRA,France,FRA,2011,3,2011.5,2011-Q3,2011q3,0.0263439749096409,-0.03509597768356176,-3.601419708637625
FRA,France,FRA,2011,4,2011.75,2011-Q4,2011q4,0.0264352132976226,-0.035952316432183995,-3.5971060041369074
FRA,France,FRA,2012,1,2012.0,2012-Q1,2012q1,0.0264192898800894,-0.03841974735346687,-3.5952411110149645
FRA,France,FRA,2012,2,2012.25,2012-Q2,2012q2,0.0262639912519136,-0.04604717442457673,-3.5935092574411143
FRA,France,FRA,2012,3,2012.5,2012-Q3,2012q3,0.0263482865885324,-0.04138700772369308,-3.594965023488431
FRA,France,FRA,2012,4,2012.75,2012-Q4,2012q4,0.026321336836183,-0.037034224312389785,-3.6003411578541926
FRA,France,FRA,2013,1,2013.0,2013-Q1,2013q1,0.026451989130211,-0.043907887268133106,-3.5885160328267065
FRA,France,FRA,2013,2,2013.25,2013-Q2,2013q2,0.0266156345575207,-0.03617307111893098,-3.590083399421607
FRA,France,FRA,2013,3,2013.5,2013-Q3,2013q3,0.0265171508722232,-0.04456977740375123,-3.5853937752061684
FRA,France,FRA,2013,4,2013.75,2013-Q4,2013q4,0.026700506661119,-0.0458884459768476,-3.5771842917072565
FRA,France,FRA,2014,1,2014.0,2014-Q1,2014q1,0.0260696014768665,-0.0609259959980184,-3.586059341811995
FRA,France,FRA,2014,2,2014.25,2014-Q2,2014q2,0.0261508932670797,-0.06597818502970032,-3.57789374467197
FRA,France,FRA,2014,3,2014.5,2014-Q3,2014q3,0.026423814793381,-0.06278893105055872,-3.5707006688980423
FRA,France,FRA,2014,4,2014.75,2014-Q4,2014q4,0.0262884837490555,-0.06642928844806173,-3.572195027511964
FRA,France,FRA,2015,1,2015.0,2015-Q1,2015q1,0.0264362926951965,-0.06660519166411971,-3.566412297929807
FRA,France,FRA,2015,2,2015.25,2015-Q2,2015q2,0.0264134536539216,-0.06938279702248895,-3.564498993510398
FRA,France,FRA,2015,3,2015.5,2015-Q3,2015q3,0.0264517982512973,-0.06987042017037615,-3.562560716001918
FRA,France,FRA,2015,4,2015.75,2015-Q4,2015q4,0.0264908083227273,-0.06532121583159078,-3.565636246072877
FRA,France,FRA,2016,1,2016.0,2016-Q1,2016q1,0.026492503502086,-0.06356357782249411,-3.5673298949011962
FRA,France,FRA,2016,2,2016.25,2016-Q2,2016q2,0.0263920968761876,-0.0689033474455738,-3.5657873269521367
FRA,France,FRA,2016,3,2016.5,2016-Q3,2016q3,0.0264299198656518,-0.07023456003737172,-3.5630240222797473
FRA,France,FRA,2016,4,2016.75,2016-Q4,2016q4,0.0266160935401484,-0.06633645593446458,-3.559902769904685
FRA,France,FRA,2017,1,2017.0,2017-Q1,2017q1,0.026800032812377,-0.06186796962975194,-3.557484197493898
FRA,France,FRA,2017,2,2017.25,2017-Q2,2017q2,0.0267285181216565,-0.06540010826020426,-3.556624080878691
FRA,France,FRA,2017,3,2017.5,2017-Q3,2017q3,0.0269788558851523,-0.0599155648830223,-3.5527862702545336
FRA,France,FRA,2017,4,2017.75,2017-Q4,2017q4,0.0269473017616074,-0.07189928432726811,-3.541972822475212
FRA,France,FRA,2018,1,2018.0,2018-Q1,2018q1,0.0269446221561622,-0.07323545120863617,-3.5407360992675003
FRA,France,FRA,2018,2,2018.25,2018-Q2,2018q2,0.0269860517135384,-0.07239804485108481,-3.5400371048144135
FRA,France,FRA,2018,3,2018.5,2018-Q3,2018q3,0.0271000617571556,-0.0729270631921235,-3.535292209045125
FRA,France,FRA,2018,4,2018.75,2018-Q4,2018q4,0.0272395529419726,-0.06474951166118981,-3.5383356979961684
FRA,France,FRA,2019,1,2019.0,2019-Q1,2019q1,0.0274716243741023,-0.061233139422714356,-3.5333685085429787
