country,country_name,iso3,year,quarter,time,period,t,realGDPsa_usd_pa_empl,y
LKA,Sri Lanka,LKA,2013,3,2013.5,2013-Q3,2013q3,0.0023083224737526,-6.07123422009942
LKA,Sri Lanka,LKA,2013,4,2013.75,2013-Q4,2013q4,0.0023048768092126,-6.072728048988833
LKA,Sri Lanka,LKA,2014,1,2014.0,2014-Q1,2014q1,0.0022907739216774,-6.078865561446247
LKA,Sri Lanka,LKA,2014,2,2014.25,2014-Q2,2014q2,0.0024237878768324,-6.022423724161845
LKA,Sri Lanka,LKA,2014,3,2014.5,2014-Q3,2014q3,0.0023765209983213,-6.04211762613132
LKA,Sri Lanka,LKA,2014,4,2014.75,2014-Q4,2014q4,0.0025612174826721,-5.967272554373808
LKA,Sri Lanka,LKA,2015,1,2015.0,2015-Q1,2015q1,0.0022629969007212,-6.091065281875996
LKA,Sri Lanka,LKA,2015,2,2015.25,2015-Q2,2015q2,0.0021776002483735,-6.129531812008712
LKA,Sri Lanka,LKA,2015,3,2015.5,2015-Q3,2015q3,0.0022495316239516,-6.097033251568216
LKA,Sri Lanka,LKA,2015,4,2015.75,2015-Q4,2015q4,0.0021855368413447,-6.125893786633139
LKA,Sri Lanka,LKA,2016,1,2016.0,2016-Q1,2016q1,0.0023131358325758,-6.069151171743417
LKA,Sri Lanka,LKA,2016,2,2016.25,2016-Q2,2016q2,0.0023127084927688,-6.069335933606618
LKA,Sri Lanka,LKA,2016,3,2016.5,2016-Q3,2016q3,0.0022576283634447,-6.093440413406064
LKA,Sri Lanka,LKA,2016,4,2016.75,2016-Q4,2016q4,0.0022938290501212,-6.077532783487141
LKA,Sri Lanka,LKA,2017,1,2017.0,2017-Q1,2017q1,0.0023647591965006,-6.047079081883695
LKA,Sri Lanka,LKA,2017,2,2017.25,2017-Q2,2017q2,0.0023352591265501,-6.05963241905062
LKA,Sri Lanka,LKA,2017,3,2017.5,2017-Q3,2017q3,0.0023412327490772,-6.05707767248632
LKA,Sri Lanka,LKA,2017,4,2017.75,2017-Q4,2017q4,0.0024049494979192,-6.030226374431085
LKA,Sri Lanka,LKA,2018,1,2018.0,2018-Q1,2018q1,0.0025086302286925,-5.988018400421386
LKA,Sri Lanka,LKA,2018,2,2018.25,2018-Q2,2018q2,0.0025286256283916,-5.980079353730262
LKA,Sri Lanka,LKA,2018,3,2018.5,2018-Q3,2018q3,0.0024765199628532,-6.0009009450546005
LKA,Sri Lanka,LKA,2018,4,2018.75,2018-Q4,2018q4,0.0023932312716768,-6.0351108296455855
LKA,Sri Lanka,LKA,2019,1,2019.0,2019-Q1,2019q1,0.0024066216654893,-6.029531313470485
LKA,Sri Lanka,LKA,2019,2,2019.25,2019-Q2,2019q2,0.002443201034414,-6.01444620011509
LKA,Sri Lanka,LKA,2019,3,2019.5,2019-Q3,2019q3,0.0024678031829644,-6.00442692370231
LKA,Sri Lanka,LKA,2019,4,2019.75,2019-Q4,2019q4,0.0023677666867784,-6.04580809435744
LKA,Sri Lanka,LKA,2020,1,2020.0,2020-Q1,2020q1,0.002396246362897,-6.033851781436766
LKA,Sri Lanka,LKA,2020,2,2020.25,2020-Q2,2020q2,0.002111104552228,-6.160543983996111
LKA,Sri Lanka,LKA,2020,3,2020.5,2020-Q3,2020q3,0.002502594338588,-5.990427349747978
LKA,Sri Lanka,LKA,2020,4,2020.75,2020-Q4,2020q4,0.0024031008317025,-6.030995362349707
LKA,Sri Lanka,LKA,2021,1,2021.0,2021-Q1,2021q1,0.002437903520235,-6.0166168220305485
LKA,Sri Lanka,LKA,2021,2,2021.25,2021-Q2,2021q2,0.002383442991255,-6.039209201685989
LKA,Sri Lanka,LKA,2021,3,2021.5,2021-Q3,2021q3,0.0024376084493332,-6.0167378640478795
LKA,Sri Lanka,LKA,2021,4,2021.75,2021-Q4,2021q4,0.0024284558260846,-6.020499686138187
LKA,Sri Lanka,LKA,2022,1,2022.0,2022-Q1,2022q1,0.0023461209559769,-6.054991971692516
LKA,Sri Lanka,LKA,2022,2,2022.25,2022-Q2,2022q2,0.0022384439905884,-6.101974301552995
LKA,Sri Lanka,LKA,2022,3,2022.5,2022-Q3,2022q3,0.002183291917808,-6.1269214871259
LKA,Sri Lanka,LKA,2022,4,2022.75,2022-Q4,2022q4,0.0021576072958482,-6.138755404679788
LKA,Sri Lanka,LKA,2023,1,2023.0,2023-Q1,2023q1,0.0021472345035609,-6.143574542220964
LKA,Sri Lanka,LKA,2023,2,2023.25,2023-Q2,2023q2,0.0022293177551597,-6.106059679709381
LKA,Sri Lanka,LKA,2023,3,2023.5,2023-Q3,2023q3,0.0022304708734275,-6.105542561796615
LKA,Sri Lanka,LKA,2023,4,2023.75,2023-Q4,2023q4,0.0023066258809644,-6.071969479839823
LKA,Sri Lanka,LKA,2024,1,2024.0,2024-Q1,2024q1,0.0023449327927744,-6.055498537292292
LKA,Sri Lanka,LKA,2024,2,2024.25,2024-Q2,2024q2,0.0023213296000692,-6.065615153986895
LKA,Sri Lanka,LKA,2024,3,2024.5,2024-Q3,2024q3,0.0023968616880162,-6.033595027315622
LKA,Sri Lanka,LKA,2024,4,2024.75,2024-Q4,2024q4,0.0023596701373438,-6.049233442025628
MAR,Morocco,MAR,1999,1,1999.0,1999-Q1,1999q1,0.0017394308718515,-6.354197304402528
MAR,Morocco,MAR,1999,2,1999.25,1999-Q2,1999q2,0.0017914700797236,-6.3247187226014905
MAR,Morocco,MAR,1999,3,1999.5,1999-Q3,1999q3,0.001823719841583,-6.306876994750368
MAR,Morocco,MAR,1999,4,1999.75,1999-Q4,1999q4,0.0018291329199778,-6.303913238634016
MAR,Morocco,MAR,2000,1,2000.0,2000-Q1,2000q1,0.0018055380086825,-6.316896665857986
MAR,Morocco,MAR,2000,2,2000.25,2000-Q2,2000q2,0.0017763557327702,-6.333191354486301
MAR,Morocco,MAR,2000,3,2000.5,2000-Q3,2000q3,0.0018481676085011,-6.293560612634535
MAR,Morocco,MAR,2000,4,2000.75,2000-Q4,2000q4,0.0018238459001398,-6.306807875471498
MAR,Morocco,MAR,2001,1,2001.0,2001-Q1,2001q1,0.0019048337644135,-6.263360536986156
MAR,Morocco,MAR,2001,2,2001.25,2001-Q2,2001q2,0.0019419430505412,-6.244066234702006
MAR,Morocco,MAR,2001,3,2001.5,2001-Q3,2001q3,0.0019341251055679,-6.248100196572703
MAR,Morocco,MAR,2001,4,2001.75,2001-Q4,2001q4,0.0019733748195741,-6.2280100955425
MAR,Morocco,MAR,2002,1,2002.0,2002-Q1,2002q1,0.0019338107369511,-6.248262747675044
MAR,Morocco,MAR,2002,2,2002.25,2002-Q2,2002q2,0.0019470988518787,-6.241414782499953
MAR,Morocco,MAR,2002,3,2002.5,2002-Q3,2002q3,0.0019587809800969,-6.235432948160332
MAR,Morocco,MAR,2002,4,2002.75,2002-Q4,2002q4,0.0019784212823908,-6.225456084439877
MAR,Morocco,MAR,2003,1,2003.0,2003-Q1,2003q1,0.0019322475936383,-6.249071397345749
MAR,Morocco,MAR,2003,2,2003.25,2003-Q2,2003q2,0.0020208443335214,-6.204239868009427
MAR,Morocco,MAR,2003,3,2003.5,2003-Q3,2003q3,0.0019967322250123,-6.216243322165933
MAR,Morocco,MAR,2003,4,2003.75,2003-Q4,2003q4,0.0019936728572796,-6.21777668445324
MAR,Morocco,MAR,2004,1,2004.0,2004-Q1,2004q1,0.0020017964361915,-6.213710283482919
MAR,Morocco,MAR,2004,2,2004.25,2004-Q2,2004q2,0.0020638623950835,-6.183176102633992
MAR,Morocco,MAR,2004,3,2004.5,2004-Q3,2004q3,0.0020462343079697,-6.191754097985329
MAR,Morocco,MAR,2004,4,2004.75,2004-Q4,2004q4,0.0020278850456859,-6.20076187844661
MAR,Morocco,MAR,2005,1,2005.0,2005-Q1,2005q1,0.002029046884861,-6.200189111031848
MAR,Morocco,MAR,2005,2,2005.25,2005-Q2,2005q2,0.0020594105061021,-6.185335499219189
MAR,Morocco,MAR,2005,3,2005.5,2005-Q3,2005q3,0.0020971629444231,-6.167169826493568
MAR,Morocco,MAR,2005,4,2005.75,2005-Q4,2005q4,0.0021194086978598,-6.156618145306415
MAR,Morocco,MAR,2006,1,2006.0,2006-Q1,2006q1,0.0021879435855466,-6.124793178325828
MAR,Morocco,MAR,2006,2,2006.25,2006-Q2,2006q2,0.0022469736071205,-6.098171031677701
MAR,Morocco,MAR,2006,3,2006.5,2006-Q3,2006q3,0.002224312313393,-6.1083074837690825
MAR,Morocco,MAR,2006,4,2006.75,2006-Q4,2006q4,0.0022771503669119,-6.0848304567897715
MAR,Morocco,MAR,2007,1,2007.0,2007-Q1,2007q1,0.0022027857785447,-6.118032456677821
MAR,Morocco,MAR,2007,2,2007.25,2007-Q2,2007q2,0.0022507116363962,-6.0965088299299275
MAR,Morocco,MAR,2007,3,2007.5,2007-Q3,2007q3,0.0022845272362257,-6.081596174849613
MAR,Morocco,MAR,2007,4,2007.75,2007-Q4,2007q4,0.0023119991586581,-6.069642692074278
MAR,Morocco,MAR,2008,1,2008.0,2008-Q1,2008q1,0.0023440680155804,-6.055867390802517
MAR,Morocco,MAR,2008,2,2008.25,2008-Q2,2008q2,0.0023635439041206,-6.047593132011573
MAR,Morocco,MAR,2008,3,2008.5,2008-Q3,2008q3,0.0023834855816967,-6.0391913325524165
MAR,Morocco,MAR,2008,4,2008.75,2008-Q4,2008q4,0.0023713608779177,-6.044291278538774
MAR,Morocco,MAR,2009,1,2009.0,2009-Q1,2009q1,0.0023582775151317,-6.049823792896441
MAR,Morocco,MAR,2009,2,2009.25,2009-Q2,2009q2,0.0024458175757083,-6.013375825157345
MAR,Morocco,MAR,2009,3,2009.5,2009-Q3,2009q3,0.0024666220470166,-6.004905656651056
MAR,Morocco,MAR,2009,4,2009.75,2009-Q4,2009q4,0.0024919091747063,-5.9947061254682
MAR,Morocco,MAR,2010,1,2010.0,2010-Q1,2010q1,0.0024410428264878,-6.015329943076387
MAR,Morocco,MAR,2010,2,2010.25,2010-Q2,2010q2,0.0024973851311679,-5.992511042025667
MAR,Morocco,MAR,2010,3,2010.5,2010-Q3,2010q3,0.002527708470945,-5.980442129384972
MAR,Morocco,MAR,2010,4,2010.75,2010-Q4,2010q4,0.0025654100112698,-5.965636964685541
MAR,Morocco,MAR,2011,1,2011.0,2011-Q1,2011q1,0.0025702398852099,-5.963756043882367
MAR,Morocco,MAR,2011,2,2011.25,2011-Q2,2011q2,0.0026145075692878,-5.946679509221595
MAR,Morocco,MAR,2011,3,2011.5,2011-Q3,2011q3,0.0026120621763917,-5.9476152637196815
MAR,Morocco,MAR,2011,4,2011.75,2011-Q4,2011q4,0.002653074006583,-5.932036308782887
MAR,Morocco,MAR,2012,1,2012.0,2012-Q1,2012q1,0.0026260629360654,-5.942269536874863
MAR,Morocco,MAR,2012,2,2012.25,2012-Q2,2012q2,0.0026783624099772,-5.922549712274323
MAR,Morocco,MAR,2012,3,2012.5,2012-Q3,2012q3,0.0027041922432334,-5.912952027458271
MAR,Morocco,MAR,2012,4,2012.75,2012-Q4,2012q4,0.0027546504298688,-5.894464730137987
MAR,Morocco,MAR,2013,1,2013.0,2013-Q1,2013q1,0.0027234834496341,-5.9058435380328484
MAR,Morocco,MAR,2013,2,2013.25,2013-Q2,2013q2,0.0027815226378522,-5.8847567897611395
MAR,Morocco,MAR,2013,3,2013.5,2013-Q3,2013q3,0.0027976793243628,-5.878965018183716
MAR,Morocco,MAR,2013,4,2013.75,2013-Q4,2013q4,0.0028278678920263,-5.868232246315371
MAR,Morocco,MAR,2014,1,2014.0,2014-Q1,2014q1,0.0027925987534962,-5.8807826638158724
MAR,Morocco,MAR,2014,2,2014.25,2014-Q2,2014q2,0.0028379555133066,-5.864671375734799
MAR,Morocco,MAR,2014,3,2014.5,2014-Q3,2014q3,0.0028386217583269,-5.864436640967182
MAR,Morocco,MAR,2014,4,2014.75,2014-Q4,2014q4,0.0028182426498217,-5.87164176210772
MAR,Morocco,MAR,2015,1,2015.0,2015-Q1,2015q1,0.0028962691351538,-5.8443318753672475
MAR,Morocco,MAR,2015,2,2015.25,2015-Q2,2015q2,0.0029355200242136,-5.8308706610853775
MAR,Morocco,MAR,2015,3,2015.5,2015-Q3,2015q3,0.0029516328439962,-5.825396755319206
MAR,Morocco,MAR,2015,4,2015.75,2015-Q4,2015q4,0.0029736373361526,-5.817969383184148
MAR,Morocco,MAR,2016,1,2016.0,2016-Q1,2016q1,0.0029124129187368,-5.838773359683469
MAR,Morocco,MAR,2016,2,2016.25,2016-Q2,2016q2,0.0029167942335063,-5.837270131035007
MAR,Morocco,MAR,2016,3,2016.5,2016-Q3,2016q3,0.0029733495712843,-5.81806615987897
MAR,Morocco,MAR,2016,4,2016.75,2016-Q4,2016q4,0.0029951394471637,-5.810764488510727
MAR,Morocco,MAR,2017,1,2017.0,2017-Q1,2017q1,0.0030543532176235,-5.791187421498413
MAR,Morocco,MAR,2017,2,2017.25,2017-Q2,2017q2,0.0030969965859047,-5.777322480379571
MAR,Morocco,MAR,2017,3,2017.5,2017-Q3,2017q3,0.0031014891412248,-5.775872914693842
MAR,Morocco,MAR,2017,4,2017.75,2017-Q4,2017q4,0.0031199311432337,-5.769944346880659
MAR,Morocco,MAR,2018,1,2018.0,2018-Q1,2018q1,0.003148143853319,-5.760942252736927
MAR,Morocco,MAR,2018,2,2018.25,2018-Q2,2018q2,0.0031824585766947,-5.75010124358138
MAR,Morocco,MAR,2018,3,2018.5,2018-Q3,2018q3,0.0031908180157225,-5.747477963797288
MAR,Morocco,MAR,2018,4,2018.75,2018-Q4,2018q4,0.0032086673790169,-5.741899574761178
MAR,Morocco,MAR,2019,1,2019.0,2019-Q1,2019q1,0.003229472431661,-5.735436488939081
MAR,Morocco,MAR,2019,2,2019.25,2019-Q2,2019q2,0.0033050728789316,-5.712296754807661
MAR,Morocco,MAR,2019,3,2019.5,2019-Q3,2019q3,0.0032767967987825,-5.720888919493669
MAR,Morocco,MAR,2019,4,2019.75,2019-Q4,2019q4,0.0032642665567266,-5.724720179550949
MAR,Morocco,MAR,2020,1,2020.0,2020-Q1,2020q1,0.0031843731051454,-5.74949983660093
MAR,Morocco,MAR,2020,2,2020.25,2020-Q2,2020q2,0.0028328650502775,-5.8664666941862675
MAR,Morocco,MAR,2020,3,2020.5,2020-Q3,2020q3,0.0030242546480119,-5.801090615211585
MAR,Morocco,MAR,2020,4,2020.75,2020-Q4,2020q4,0.0030746859384327,-5.784552516782696
MAR,Morocco,MAR,2021,1,2021.0,2021-Q1,2021q1,0.003236418811472,-5.733287865579308
MAR,Morocco,MAR,2021,2,2021.25,2021-Q2,2021q2,0.003237049065846,-5.733093146338265
MAR,Morocco,MAR,2021,3,2021.5,2021-Q3,2021q3,0.003288386244126,-5.717358337846122
MAR,Morocco,MAR,2021,4,2021.75,2021-Q4,2021q4,0.0033196391568946,-5.707899189643023
MAR,Morocco,MAR,2022,1,2022.0,2022-Q1,2022q1,0.003279274574562,-5.720133047339029
MAR,Morocco,MAR,2022,2,2022.25,2022-Q2,2022q2,0.0033400883075648,-5.701758032952384
MAR,Morocco,MAR,2022,3,2022.5,2022-Q3,2022q3,0.0033631866874978,-5.6948663355739075
MAR,Morocco,MAR,2022,4,2022.75,2022-Q4,2022q4,0.0033655010268824,-5.694178433393244
MEX,Mexico,MEX,1991,1,1991.0,1991-Q1,1991q1,0.0059674086918194,-5.121442500778379
MEX,Mexico,MEX,1991,2,1991.25,1991-Q2,1991q2,0.005983834921687,-5.118693625306956
MEX,Mexico,MEX,1991,3,1991.5,1991-Q3,1991q3,0.0059594940464422,-5.122769693044913
MEX,Mexico,MEX,1991,4,1991.75,1991-Q4,1991q4,0.0060057952857952,-5.115030394951088
MEX,Mexico,MEX,1992,1,1992.0,1992-Q1,1992q1,0.0059575294148714,-5.1230994115513795
MEX,Mexico,MEX,1992,2,1992.25,1992-Q2,1992q2,0.0059957436956168,-5.11670544554988
MEX,Mexico,MEX,1992,3,1992.5,1992-Q3,1992q3,0.0060232211404953,-5.112133089590037
MEX,Mexico,MEX,1992,4,1992.75,1992-Q4,1992q4,0.0059579227698759,-5.12303338719938
MEX,Mexico,MEX,1993,1,1993.0,1993-Q1,1993q1,0.0059725172964884,-5.120586782747004
MEX,Mexico,MEX,1993,2,1993.25,1993-Q2,1993q2,0.0059526671034358,-5.123915907181532
MEX,Mexico,MEX,1993,3,1993.5,1993-Q3,1993q3,0.0059427206948572,-5.125588221033808
MEX,Mexico,MEX,1993,4,1993.75,1993-Q4,1993q4,0.0059131667195921,-5.130573767108474
MEX,Mexico,MEX,1994,1,1994.0,1994-Q1,1994q1,0.0059216207402656,-5.129145093861888
MEX,Mexico,MEX,1994,2,1994.25,1994-Q2,1994q2,0.0060815086250126,-5.102502484669084
MEX,Mexico,MEX,1994,3,1994.5,1994-Q3,1994q3,0.0059899757132543,-5.117667921411529
MEX,Mexico,MEX,1994,4,1994.75,1994-Q4,1994q4,0.0059856966726725,-5.118382543626635
MEX,Mexico,MEX,1995,1,1995.0,1995-Q1,1995q1,0.0059716496287681,-5.120732070020241
MEX,Mexico,MEX,1995,2,1995.25,1995-Q2,1995q2,0.0054508134095936,-5.211990431976862
MEX,Mexico,MEX,1995,3,1995.5,1995-Q3,1995q3,0.0056314426428787,-5.179389627580561
MEX,Mexico,MEX,1995,4,1995.75,1995-Q4,1995q4,0.0057020385148416,-5.166931533894757
MEX,Mexico,MEX,1996,1,1996.0,1996-Q1,1996q1,0.0057441563212393,-5.159572232906092
MEX,Mexico,MEX,1996,2,1996.25,1996-Q2,1996q2,0.0057066320209697,-5.166126268046838
MEX,Mexico,MEX,1996,3,1996.5,1996-Q3,1996q3,0.0057854843776744,-5.152403191906579
MEX,Mexico,MEX,1996,4,1996.75,1996-Q4,1996q4,0.0059220420923938,-5.1290739415276265
MEX,Mexico,MEX,1997,1,1997.0,1997-Q1,1997q1,0.005756616277454,-5.157405428722673
MEX,Mexico,MEX,1997,2,1997.25,1997-Q2,1997q2,0.0058273737737632,-5.1451888477328485
MEX,Mexico,MEX,1997,3,1997.5,1997-Q3,1997q3,0.0059079369775807,-5.131458581671745
MEX,Mexico,MEX,1997,4,1997.75,1997-Q4,1997q4,0.0060425348663702,-5.10893167521376
MEX,Mexico,MEX,1998,1,1998.0,1998-Q1,1998q1,0.0061166533403609,-5.096740171839632
MEX,Mexico,MEX,1998,2,1998.25,1998-Q2,1998q2,0.0060763209803605,-5.103355868066502
MEX,Mexico,MEX,1998,3,1998.5,1998-Q3,1998q3,0.0060895614026638,-5.101179219120871
MEX,Mexico,MEX,1998,4,1998.75,1998-Q4,1998q4,0.006080771927566,-5.102623629292301
MEX,Mexico,MEX,1999,1,1999.0,1999-Q1,1999q1,0.0061743202439404,-5.087356484480531
MEX,Mexico,MEX,1999,2,1999.25,1999-Q2,1999q2,0.0061445436854992,-5.092190796573432
MEX,Mexico,MEX,1999,3,1999.5,1999-Q3,1999q3,0.0061910517231584,-5.084650299907433
MEX,Mexico,MEX,1999,4,1999.75,1999-Q4,1999q4,0.0062346300076787,-5.07763604280116
MEX,Mexico,MEX,2000,1,2000.0,2000-Q1,2000q1,0.0065798808792904,-5.023738637260088
MEX,Mexico,MEX,2000,2,2000.25,2000-Q2,2000q2,0.0062979857148466,-5.067525424510608
MEX,Mexico,MEX,2000,3,2000.5,2000-Q3,2000q3,0.0063007714429097,-5.067083201825685
MEX,Mexico,MEX,2000,4,2000.75,2000-Q4,2000q4,0.0061914754061231,-5.084581867517107
MEX,Mexico,MEX,2001,1,2001.0,2001-Q1,2001q1,0.0062866010504417,-5.069334727862867
MEX,Mexico,MEX,2001,2,2001.25,2001-Q2,2001q2,0.0063016274174692,-5.066947358710371
MEX,Mexico,MEX,2001,3,2001.5,2001-Q3,2001q3,0.0061552976877581,-5.0904421553230605
MEX,Mexico,MEX,2001,4,2001.75,2001-Q4,2001q4,0.0060595211415762,-5.106124501565003
MEX,Mexico,MEX,2002,1,2002.0,2002-Q1,2002q1,0.0060020984786194,-5.1156461244645435
MEX,Mexico,MEX,2002,2,2002.25,2002-Q2,2002q2,0.0060605796802652,-5.105949826666296
MEX,Mexico,MEX,2002,3,2002.5,2002-Q3,2002q3,0.0060969712791923,-5.099963142713396
MEX,Mexico,MEX,2002,4,2002.75,2002-Q4,2002q4,0.0060987340652431,-5.099674059628278
MEX,Mexico,MEX,2003,1,2003.0,2003-Q1,2003q1,0.0060413880687419,-5.1091214807326955
MEX,Mexico,MEX,2003,2,2003.25,2003-Q2,2003q2,0.0060619969376546,-5.105716005517455
MEX,Mexico,MEX,2003,3,2003.5,2003-Q3,2003q3,0.0059990876386085,-5.116147881548328
MEX,Mexico,MEX,2003,4,2003.75,2003-Q4,2003q4,0.0060117235906589,-5.114043784419325
MEX,Mexico,MEX,2004,1,2004.0,2004-Q1,2004q1,0.0060576209834992,-5.10643813295976
MEX,Mexico,MEX,2004,2,2004.25,2004-Q2,2004q2,0.0060614641438138,-5.105803900193334
MEX,Mexico,MEX,2004,3,2004.5,2004-Q3,2004q3,0.006083674752888,-5.102146365434215
MEX,Mexico,MEX,2004,4,2004.75,2004-Q4,2004q4,0.0061489280108785,-5.0914775195312
MEX,Mexico,MEX,2005,1,2005.0,2005-Q1,2005q1,0.0060477139399753,-5.108074939508011
MEX,Mexico,MEX,2005,2,2005.25,2005-Q2,2005q2,0.0060283800071915,-5.1112769598612005
MEX,Mexico,MEX,2005,3,2005.5,2005-Q3,2005q3,0.006004553421072,-5.115237194063742
MEX,Mexico,MEX,2005,4,2005.75,2005-Q4,2005q4,0.0060500674334554,-5.107685860975818
MEX,Mexico,MEX,2006,1,2006.0,2006-Q1,2006q1,0.0061396147722623,-5.092993279465257
MEX,Mexico,MEX,2006,2,2006.25,2006-Q2,2006q2,0.0061555213196291,-5.090405824373692
MEX,Mexico,MEX,2006,3,2006.5,2006-Q3,2006q3,0.0061179292434047,-5.096531598634998
MEX,Mexico,MEX,2006,4,2006.75,2006-Q4,2006q4,0.0061155632019791,-5.0969184123704325
MEX,Mexico,MEX,2007,1,2007.0,2007-Q1,2007q1,0.0061512959586924,-5.091092494372469
MEX,Mexico,MEX,2007,2,2007.25,2007-Q2,2007q2,0.0061590772022754,-5.0898283174839944
MEX,Mexico,MEX,2007,3,2007.5,2007-Q3,2007q3,0.0061782570915303,-5.086719071313015
MEX,Mexico,MEX,2007,4,2007.75,2007-Q4,2007q4,0.006064599418606,-5.105286786812569
MEX,Mexico,MEX,2008,1,2008.0,2008-Q1,2008q1,0.0060561696509572,-5.106677749541017
MEX,Mexico,MEX,2008,2,2008.25,2008-Q2,2008q2,0.0060754851377594,-5.103493434876619
MEX,Mexico,MEX,2008,3,2008.5,2008-Q3,2008q3,0.0061223241255294,-5.095813495474697
MEX,Mexico,MEX,2008,4,2008.75,2008-Q4,2008q4,0.0060719301005602,-5.104078750720517
MEX,Mexico,MEX,2009,1,2009.0,2009-Q1,2009q1,0.0056365455369602,-5.1784838945696805
MEX,Mexico,MEX,2009,2,2009.25,2009-Q2,2009q2,0.0055553096874127,-5.193001108135261
MEX,Mexico,MEX,2009,3,2009.5,2009-Q3,2009q3,0.0056766380307659,-5.171396117480581
MEX,Mexico,MEX,2009,4,2009.75,2009-Q4,2009q4,0.0057352156932463,-5.161129919126123
MEX,Mexico,MEX,2010,1,2010.0,2010-Q1,2010q1,0.0057647871200155,-5.15598705221949
MEX,Mexico,MEX,2010,2,2010.25,2010-Q2,2010q2,0.0057764401350346,-5.15396767963085
MEX,Mexico,MEX,2010,3,2010.5,2010-Q3,2010q3,0.0058588920549521,-5.139794762389838
MEX,Mexico,MEX,2010,4,2010.75,2010-Q4,2010q4,0.0059769246269281,-5.119849119738506
MEX,Mexico,MEX,2011,1,2011.0,2011-Q1,2011q1,0.006005324063569,-5.115108859282802
MEX,Mexico,MEX,2011,2,2011.25,2011-Q2,2011q2,0.0060040619178995,-5.115319052489364
MEX,Mexico,MEX,2011,3,2011.5,2011-Q3,2011q3,0.0060591505492323,-5.106185662120132
MEX,Mexico,MEX,2011,4,2011.75,2011-Q4,2011q4,0.0059927356105085,-5.117207274863611
MEX,Mexico,MEX,2012,1,2012.0,2012-Q1,2012q1,0.0060158608335181,-5.113355825328544
MEX,Mexico,MEX,2012,2,2012.25,2012-Q2,2012q2,0.0059912931466977,-5.117448005897721
MEX,Mexico,MEX,2012,3,2012.5,2012-Q3,2012q3,0.0059716476127865,-5.120732407612374
MEX,Mexico,MEX,2012,4,2012.75,2012-Q4,2012q4,0.0060832336676023,-5.102218871163797
MEX,Mexico,MEX,2013,1,2013.0,2013-Q1,2013q1,0.0060527823551687,-5.107237219241639
MEX,Mexico,MEX,2013,2,2013.25,2013-Q2,2013q2,0.0059903205371337,-5.1176103562441435
MEX,Mexico,MEX,2013,3,2013.5,2013-Q3,2013q3,0.0060226856137912,-5.112222003893522
MEX,Mexico,MEX,2013,4,2013.75,2013-Q4,2013q4,0.0059950286528468,-5.116824711056733
MEX,Mexico,MEX,2014,1,2014.0,2014-Q1,2014q1,0.0060539932408892,-5.107037184853468
MEX,Mexico,MEX,2014,2,2014.25,2014-Q2,2014q2,0.0061630183119641,-5.089188635732049
MEX,Mexico,MEX,2014,3,2014.5,2014-Q3,2014q3,0.0061601658956536,-5.089651570686747
MEX,Mexico,MEX,2014,4,2014.75,2014-Q4,2014q4,0.006180370424834,-5.086377070015298
MEX,Mexico,MEX,2015,1,2015.0,2015-Q1,2015q1,0.0061416720695494,-5.092658249865697
MEX,Mexico,MEX,2015,2,2015.25,2015-Q2,2015q2,0.0061716765151087,-5.087784757535142
MEX,Mexico,MEX,2015,3,2015.5,2015-Q3,2015q3,0.0062062567157816,-5.082197348071623
MEX,Mexico,MEX,2015,4,2015.75,2015-Q4,2015q4,0.0060980001560127,-5.099794404831834
MEX,Mexico,MEX,2016,1,2016.0,2016-Q1,2016q1,0.0061192397856296,-5.09631740820798
MEX,Mexico,MEX,2016,2,2016.25,2016-Q2,2016q2,0.0061050149816603,-5.098644717424069
MEX,Mexico,MEX,2016,3,2016.5,2016-Q3,2016q3,0.0061013215845778,-5.099249878059314
MEX,Mexico,MEX,2016,4,2016.75,2016-Q4,2016q4,0.0061575352486266,-5.0900787034830675
MEX,Mexico,MEX,2017,1,2017.0,2017-Q1,2017q1,0.0061673669817508,-5.088483277405702
MEX,Mexico,MEX,2017,2,2017.25,2017-Q2,2017q2,0.0061731694373292,-5.087542887813393
MEX,Mexico,MEX,2017,3,2017.5,2017-Q3,2017q3,0.0061169553327443,-5.096690800899048
MEX,Mexico,MEX,2017,4,2017.75,2017-Q4,2017q4,0.006150711153814,-5.091187569082391
MEX,Mexico,MEX,2018,1,2018.0,2018-Q1,2018q1,0.0061675850749706,-5.088447915578786
MEX,Mexico,MEX,2018,2,2018.25,2018-Q2,2018q2,0.0060897958245474,-5.101140724169248
MEX,Mexico,MEX,2018,3,2018.5,2018-Q3,2018q3,0.0060861745929706,-5.101735540279898
MEX,Mexico,MEX,2018,4,2018.75,2018-Q4,2018q4,0.006050373875231,-5.107635211289934
MEX,Mexico,MEX,2019,1,2019.0,2019-Q1,2019q1,0.0059905168575312,-5.117577583844176
MEX,Mexico,MEX,2019,2,2019.25,2019-Q2,2019q2,0.0059412274923665,-5.125839518409904
MEX,Mexico,MEX,2019,3,2019.5,2019-Q3,2019q3,0.0059070183179267,-5.131614089607725
MEX,Mexico,MEX,2019,4,2019.75,2019-Q4,2019q4,0.005819005616232,-5.1466258881539195
MEX,Mexico,MEX,2020,1,2020.0,2020-Q1,2020q1,0.0057063161689862,-5.166181617808937
MEX,Mexico,MEX,2020,2,2020.25,2020-Q2,2020q2,0.0058027402918606,-5.149425008891894
